gene,scores,log2FC,pvalue,padj,is_zinc
EXT1,9.949645,1.6117775,2.5308451454376348e-23,1.0895976656274093e-21,False
ENSG00000227486,9.947264,1.5181155,2.592126485420468e-23,1.1150478546982628e-21,False
DICER1,9.9463215,0.87264484,2.616786328941899e-23,1.1247153137126384e-21,False
SERINC5,9.944829,0.8069467,2.6562968986131677e-23,1.1407442641055948e-21,False
NAA15,9.943686,0.834138,2.686966460110685e-23,1.1529528810656756e-21,False
YIPF4,9.942011,0.61747164,2.732556843077478e-23,1.1715382038554175e-21,False
RRAS2,9.940508,1.0637729,2.774081687720132e-23,1.188350996418196e-21,False
ARID4A,9.93723,0.5777841,2.866892196607243e-23,1.2270871025877657e-21,False
NLK,9.9356165,1.5900661,2.9136819094403307e-23,1.2460773638976403e-21,False
AGO4,9.928393,1.5007026,3.1326285548281855e-23,1.3386002814684426e-21,False
BTG1,9.915912,0.2884763,3.5499888395194376e-23,1.5156832017891787e-21,False
MCUB,9.90655,0.5012394,3.8987710655462116e-23,1.6632170296867454e-21,False
LINC01588,9.903452,1.0622042,4.02151309362142e-23,1.7141574618113905e-21,False
MSH3,9.900706,1.1093445,4.133444557997493e-23,1.7604094008266146e-21,False
DTNB,9.895001,1.2537755,4.3760464539230467e-23,1.8621905538580058e-21,False
NME2,9.8942375,0.37493512,4.4095671709616836e-23,1.874904229848237e-21,False
AQR,9.88875,1.0539978,4.6580741389436053e-23,1.978931447567057e-21,False
SERBP1,9.885697,0.3419982,4.802284921214027e-23,2.0385144771173204e-21,False
ANKS1A,9.882261,1.7499183,4.969873944272188e-23,2.1079148778641016e-21,False
NUTM2A-AS1,9.881394,0.6991016,5.0130506041953466e-23,2.124476338423741e-21,False
NFX1,9.881298,0.8289249,5.017870875715076e-23,2.1247688955867426e-21,False
PRKRIP1,9.878675,0.93199295,5.150931390759284e-23,2.1793184061824314e-21,False
OFD1,9.877934,0.5574,5.189150490272986e-23,2.1936845885255924e-21,False
ATP11A,9.874684,1.317378,5.36015639318636e-23,2.264115977969227e-21,False
AGO2,9.87277,1.1828226,5.463425595805861e-23,2.3058434786958157e-21,False
RUFY3,9.8677225,1.3191779,5.7454247482643e-23,2.420889536844404e-21,False
CTNNB1,9.859109,0.65305233,6.260229883687973e-23,2.635648993911447e-21,False
RPS6KC1,9.848514,1.2876467,6.956531349162255e-23,2.9264073986238733e-21,False
ZNF131,9.846407,0.6714685,7.103799266841192e-23,2.98591719510168e-21,False
BMPR2,9.8385935,1.2797986,7.67764256405766e-23,3.2244845276378654e-21,False
SMC6,9.836551,0.7320123,7.835073488624025e-23,3.285239289671792e-21,False
RAB11A,9.831509,0.4716049,8.237532015160493e-23,3.451177093778315e-21,False
ZNF33A,9.828805,0.8148014,8.46172593132654e-23,3.542220306874596e-21,False
PRKX,9.81948,0.9405233,9.282135545346336e-23,3.882498451520149e-21,False
SNTB1,9.809647,1.3889167,1.0232662512499228e-22,4.2731332868754896e-21,False
ERICH1,9.80773,0.4895248,1.0428871735839374e-22,4.35153765665421e-21,False
UBE2G1,9.802931,0.65862423,1.0936574999576097e-22,4.5596832299691335e-21,False
RSBN1L,9.785472,0.45931762,1.2998785959342616e-22,5.415073198674161e-21,False
CUL4A,9.785165,0.818188,1.3038296721176793e-22,5.427138266271065e-21,False
PELI1,9.773802,0.83380514,1.4587317849764784e-22,6.06700346592319e-21,False
TNIK,9.772701,0.91720796,1.4746617275583142e-22,6.12830343775607e-21,False
SELENOF,9.766513,0.45540228,1.5675488768267712e-22,6.50906009806164e-21,False
SKIC3,9.760034,1.1040367,1.6709954972145249e-22,6.93301422102362e-21,False
ADAM7-AS1,9.752692,1.8175048,1.7963905944997855e-22,7.44727665639202e-21,False
ZNRF2,9.746268,1.6699263,1.9137443181534024e-22,7.927400779416768e-21,False
FBXO33,9.739116,1.2493321,2.053323982401276e-22,8.49874595708615e-21,False
CLTC,9.728769,0.7805152,2.273260728736734e-22,9.401504660132434e-21,False
MAP2K4,9.7239895,1.340806,2.382583587238714e-22,9.845715694478503e-21,False
TULP4,9.719471,1.2782325,2.4907260119246677e-22,1.0284339635754438e-20,False
TNFRSF1B,9.718606,0.6745692,2.511957796901597e-22,1.036368923295857e-20,False
SHLD2,9.716062,1.3060672,2.575501867502491e-22,1.0617341352505463e-20,False
WAPL,9.711793,0.63627154,2.68569890700921e-22,1.1062757195180931e-20,False
H3-3A,9.7110195,0.43043774,2.706167356459032e-22,1.1138151852408343e-20,False
CDK12,9.705331,0.723567,2.8614535495959854e-22,1.176787068102432e-20,False
SLC25A13,9.704621,1.1648839,2.8814541477094057e-22,1.18406591846129e-20,False
MAP4K5,9.696268,0.94619083,3.127282252568464e-22,1.2840576004001782e-20,False
KCNQ1,9.694738,1.4691734,3.1744905363916797e-22,1.3024018270835655e-20,False
PATL2,9.694489,0.9188255,3.1822856014634897e-22,1.3045595985983555e-20,False
SEC31A,9.684477,0.6297524,3.5100014356365665e-22,1.4377591867884558e-20,False
ZNF106,9.679243,0.65440184,3.694407897032894e-22,1.5120914676734155e-20,False
FAM222B,9.665678,1.3816365,4.218176503923034e-22,1.725093360682291e-20,False
KRIT1,9.663926,0.924473,4.290948482103207e-22,1.7534608221385686e-20,False
EIF2S2,9.6433,0.43320417,5.247337237405242e-22,2.142579414206547e-20,False
PPIP5K2,9.637503,0.93959314,5.552204117551672e-22,2.2652640558271088e-20,False
RAB3GAP2,9.633564,0.8125329,5.769296966820564e-22,2.3519713973770553e-20,False
ENSG00000291175,9.632563,1.8610908,5.82581731604973e-22,2.373132615012878e-20,False
SNHG5,9.625799,0.48416957,6.222132071760183e-22,2.5325652755373255e-20,False
USP3-AS1,9.619941,2.078326,6.586889093793113e-22,2.6789112260669413e-20,False
GTF2I,9.6093025,0.684373,7.3042348976905125e-22,2.968311824773945e-20,False
CNST,9.608618,0.6911272,7.352931722694732e-22,2.9857429460868084e-20,False
FUBP1,9.608336,0.6246102,7.373019351819281e-22,2.9915386404763275e-20,False
ENSG00000284707,9.60653,0.76409155,7.503515905678709e-22,3.042087362611176e-20,False
ZC3H12B,9.603083,1.256034,7.758853498674013e-22,3.143129880313233e-20,False
NRDC,9.600726,0.59250456,7.938313861314513e-22,3.213299540022888e-20,False
SPOP,9.594663,0.6314723,8.419179812722171e-22,3.4052670047557413e-20,False
NUP153,9.587153,1.0503745,9.0549001059718e-22,3.6595168943600715e-20,False
MPHOSPH8,9.575573,0.37032545,1.012943311311958e-21,4.0873652925786364e-20,False
DENND1B,9.564971,1.0667996,1.1223276281486174e-21,4.525196850547811e-20,False
MICU1,9.563281,0.8449173,1.140815947180442e-21,4.596139299180844e-20,False
XRRA1,9.560293,0.924889,1.1742325428081074e-21,4.723371060390267e-20,False
RIOK3,9.558434,0.6539221,1.1955276679427457e-21,4.8052740203373735e-20,False
XAF1,9.557981,0.81972104,1.200772884892616e-21,4.822588866663178e-20,False
POLK,9.557604,0.8681194,1.205143701592924e-21,4.8363676411507603e-20,False
SRBD1,9.556066,1.1790721,1.2231863931830132e-21,4.904948835267316e-20,False
OPA1,9.55554,0.9949209,1.2294122543229653e-21,4.926074895670399e-20,False
NUP88,9.553877,0.7731771,1.2493168323780217e-21,5.001934038302293e-20,False
NUFIP2,9.546347,0.81911725,1.3435080170106126e-21,5.3748678428586314e-20,False
RCOR1,9.54536,1.7002354,1.3563600045898928e-21,5.422067561471702e-20,False
NR1D2,9.541342,1.2697872,1.4099657740279648e-21,5.631981299859529e-20,False
LPGAT1,9.539626,0.99429816,1.4334802112534587e-21,5.721465470020787e-20,False
NCK2,9.535022,0.97377884,1.498535328396793e-21,5.972246040603862e-20,False
SRSF7,9.535015,0.33231857,1.4986335014810266e-21,5.972246040603862e-20,False
ADAM28,9.532395,0.6296931,1.5369571775929186e-21,6.120230098513969e-20,False
NF1,9.532103,1.165476,1.5412915833519174e-21,6.13274318486384e-20,False
SVIL,9.514258,1.0872419,1.8301314677951515e-21,7.276399053719084e-20,False
FNIP1,9.495442,0.5804232,2.1927800145279517e-21,8.711517080110738e-20,False
ENSG00000287070,9.495187,1.9033647,2.198175406640603e-21,8.72621360500353e-20,False
LRRFIP2,9.491185,0.9101939,2.2842229002867004e-21,9.060809543095618e-20,False
CD2AP,9.489454,1.0587463,2.3224732136830916e-21,9.205439283325708e-20,False
SIDT1,9.483228,1.0193149,2.4653662606391313e-21,9.764292792714552e-20,False
KIDINS220,9.48178,0.8890548,2.4998203878663263e-21,9.893135331918982e-20,False
GABARAP,9.472357,0.3490932,2.7360025348487384e-21,1.0819512560560945e-19,False
ATP5MJ,9.45796,0.40572459,3.1400978636277205e-21,1.2407968885400841e-19,False
MCL1,9.456205,0.43315402,3.193224636123545e-21,1.2608213436629634e-19,False
NPEPPS,9.43946,0.7065007,3.747060853978405e-21,1.478364929566572e-19,False
KLHL20,9.436805,0.9841149,3.8432176685356875e-21,1.5146188842034655e-19,False
GTF2F2,9.43676,0.8116765,3.844838016579315e-21,1.5146188842034655e-19,False
LONP2,9.432508,0.5906704,4.00396839507572e-21,1.5760992042070057e-19,False
DEK,9.431605,0.4175437,4.038591358619477e-21,1.5885126010569942e-19,False
SYNCRIP,9.431397,0.60096604,4.046626595307937e-21,1.590457181630273e-19,False
EXOC2,9.428796,0.91853076,4.148232055062014e-21,1.6291468913651183e-19,False
RHOQ,9.428531,1.2070005,4.158727940892767e-21,1.6320231510530212e-19,False
CD44,9.414487,0.3125756,4.754005049778317e-21,1.8642077118978268e-19,False
UTY,9.414019,0.8520894,4.775223728628146e-21,1.8711021354947516e-19,False
UBL3,9.403027,0.89475805,5.3015877486922826e-21,2.0757693036127897e-19,False
CSDE1,9.397917,0.35506293,5.565396325067521e-21,2.177403118875086e-19,False
TENT5C,9.395776,1.1707425,5.679773029912206e-21,2.220463243487258e-19,False
MAPK8IP3,9.393799,0.9631529,5.787437417981508e-21,2.2608358411565117e-19,False
ILRUN,9.391033,1.2171884,5.9414384259341045e-21,2.31923462926751e-19,False
PSPC1,9.382641,0.6869327,6.4340512267980356e-21,2.5096214368180844e-19,False
CMSS1,9.3743725,1.0047113,6.958871802430003e-21,2.71227300372287e-19,False
CAP1,9.36721,0.30578747,7.447510241277644e-21,2.9005261687604257e-19,False
PRPF4B,9.363937,0.5247176,7.68195719759201e-21,2.989571360829907e-19,False
CSGALNACT2,9.36105,1.0841085,7.894864244655008e-21,3.070105636122531e-19,False
TBC1D9,9.354255,1.1156281,8.419147870379762e-21,3.271512988182009e-19,False
HECA,9.351531,0.9747874,8.638817572329514e-21,3.351809098500821e-19,False
NBPF26,9.34517,1.5362577,9.174223370060343e-21,3.556860918936432e-19,False
CENPC,9.342941,0.65571207,9.369439035693633e-21,3.6298109902738407e-19,False
RAPGEF2,9.326947,1.633286,1.0896408778897658e-20,4.2181974330829697e-19,False
H4C3,9.322317,0.40836105,1.1382681485362317e-20,4.40312930119489e-19,False
CD302,9.316976,1.0202684,1.1970378316452372e-20,4.625636285036758e-19,False
TPP2,9.316927,0.7497838,1.1975873759269481e-20,4.625636285036758e-19,False
BAZ2A,9.313647,0.4910778,1.2351653004181354e-20,4.767200628350505e-19,False
SPOPL,9.308988,1.3063564,1.2905660886866941e-20,4.97728966497399e-19,False
FBXO42,9.308631,0.9558052,1.2949089482443287e-20,4.990297795451253e-19,False
DISC1,9.303837,1.3023262,1.354675399801989e-20,5.216717063548857e-19,False
INPP4B,9.284034,0.9912786,1.6318140552065893e-20,6.274556764743543e-19,False
GAS5,9.281695,0.3455345,1.6680321564417207e-20,6.40903049922432e-19,False
PTPN1,9.267895,0.48987088,1.8985674178974727e-20,7.283929643250497e-19,False
ENSG00000290928,9.266481,1.1787666,1.923873372348015e-20,7.375516934468008e-19,False
LINC01004,9.25622,1.6745514,2.117976503275039e-20,8.113600531682369e-19,False
PSIP1,9.251814,0.5106192,2.2071410324342373e-20,8.448883321181297e-19,False
ARHGEF7,9.24814,0.98241067,2.2843245608064616e-20,8.73134695426232e-19,False
MAP3K14,9.246624,1.1679668,2.316941211495579e-20,8.849442572310655e-19,False
ANGPTL1,9.243034,1.8132291,2.3960406072588973e-20,9.144769819158438e-19,False
PDE4B,9.241182,0.5873484,2.4378889387071667e-20,9.29759155808794e-19,False
KLF2,9.240951,0.45317188,2.4431608280960708e-20,9.310795428436049e-19,False
TCF4,9.235535,0.63964695,2.5699932787571335e-20,9.786899645114508e-19,False
LARP1,9.230252,0.88429,2.6999597684170258e-20,1.0274225603958515e-18,False
ENSG00000290039,9.228998,2.0429983,2.7317560730089544e-20,1.038753780075127e-18,False
CYP20A1,9.22867,0.601359,2.7401177645618074e-20,1.0411638017073549e-18,False
STK40,9.228285,1.2475382,2.749987449407204e-20,1.044142836140973e-18,False
RANBP9,9.221172,1.4368542,2.93870628706856e-20,1.1149746390641834e-18,False
DCAF6,9.218578,1.0384265,3.0106415999992727e-20,1.141425858782333e-18,False
MTR,9.216776,0.9893686,3.061663953523971e-20,1.1599152215088458e-18,False
CDK11A,9.207274,0.62483376,3.345095350367342e-20,1.2663610418373731e-18,False
SECISBP2L,9.2003975,0.69171643,3.566295887513864e-20,1.3481174931727649e-18,False
PRKACB,9.19786,0.6201524,3.6515126006715266e-20,1.3793173295106366e-18,False
TCERG1,9.194026,0.65546125,3.7840823953057763e-20,1.428345349036622e-18,False
TMEM181,9.187162,1.2410583,4.033396117181242e-20,1.5213355090670127e-18,False
NR2C2,9.184931,1.2756877,4.1179173164838146e-20,1.5520777296590425e-18,False
SH3BGRL,9.180197,0.30396542,4.303053337739461e-20,1.620669751976719e-18,False
NCOA6,9.176606,1.3574336,4.448908344056287e-20,1.6743777358083967e-18,False
CLINT1,9.174482,0.59870327,4.5374963454312416e-20,1.7064701168110126e-18,False
TBC1D15,9.171647,0.96427286,4.6584782808403304e-20,1.7506894857025077e-18,False
DENND5B,9.1688175,1.4044843,4.782346366552903e-20,1.7959281450103194e-18,False
PCCA,9.168332,1.3723058,4.803952979014688e-20,1.8027262790980866e-18,False
SLA,9.167261,0.648635,4.8518889456036064e-20,1.8193876273572475e-18,False
PACSIN2,9.166207,0.9245129,4.899525575505445e-20,1.8359125404850994e-18,False
CHASERR,9.164946,1.3262067,4.95719598269088e-20,1.8561704433586638e-18,False
MTREX,9.164631,1.0736308,4.9716920057455197e-20,1.8602444386297857e-18,False
COBLL1,9.136709,0.94804084,6.438139043094691e-20,2.4071902433803464e-18,False
DCTN4,9.130782,0.9300314,6.800606957769941e-20,2.5408687491891646e-18,False
EEA1,9.1298685,0.86754346,6.858282393482367e-20,2.5604690911556106e-18,False
AKAP10,9.129793,0.7609103,6.863020674668767e-20,2.5604690911556106e-18,False
ALOX5,9.126987,0.52354497,7.043208592496784e-20,2.623888455226463e-18,False
SBNO1,9.123679,0.6335389,7.261634733636448e-20,2.7033037899864543e-18,False
CTSZ,9.12186,0.7699565,7.384609143759061e-20,2.747095959711614e-18,False
CCNL1,9.120455,0.37899184,7.480964401117483e-20,2.7809295990512448e-18,False
CREBRF,9.116847,0.53500026,7.734189753148281e-20,2.8729862412994426e-18,False
MAP3K4,9.112744,1.0242617,8.032381772768051e-20,2.9816015688699182e-18,False
NCOR2,9.09446,1.0672201,9.505791409106389e-20,3.525983824193984e-18,False
BORCS5,9.088742,1.0036958,1.0019153366733032e-19,3.713727683081275e-18,False
PELI2,9.087856,1.6277779,1.0101110080869378e-19,3.7414104495361244e-18,False
POLR2J3,9.08445,0.41712305,1.0422474238510653e-19,3.8576651411719145e-18,False
GSPT1,9.080356,0.8978992,1.0822102413507114e-19,4.002699676276879e-18,False
NFKBIZ,9.0801525,0.6764947,1.084228468387398e-19,4.007283494367446e-18,False
YAF2,9.07931,0.7301841,1.0926456415850136e-19,4.035494111146144e-18,False
TM9SF3,9.077814,1.0091037,1.1077705399181505e-19,4.088420282475538e-18,False
PTPRE,9.073182,0.8196113,1.155911579182663e-19,4.263035048443702e-18,False
UHRF2,9.069139,1.0127497,1.1996165185975976e-19,4.421050906075157e-18,False
TLK2,9.06868,1.2490647,1.204678053964702e-19,4.436526594157193e-18,False
CHCHD3,9.061329,0.6249224,1.288713238957739e-19,4.742612211580669e-18,False
JUND,9.04672,0.53634983,1.4732736426456778e-19,5.4179401262926974e-18,False
EIF3J,9.045492,0.574377,1.4899291581298167e-19,5.4752768091044864e-18,False
MAP2K5,9.03519,0.99618685,1.6371872546082285e-19,6.0121348947240636e-18,False
ARF6,9.022762,0.3654115,1.8340449131736991e-19,6.730238423178351e-18,False
ATRN,9.021838,1.6004149,1.8495909019342734e-19,6.782448519081575e-18,False
SMC1A,9.021571,0.7512616,1.8541112711222794e-19,6.7941820994799885e-18,False
BRD9,9.018614,0.8754153,1.9048372896325442e-19,6.975093870250188e-18,False
CDYL,9.01391,1.4044797,1.9883723020812086e-19,7.275802147757754e-18,False
XIST,9.010142,0.75504845,2.057891447766959e-19,7.524832921443818e-18,False
KIF13B,9.008286,1.1718315,2.0930057360708704e-19,7.647795391290777e-18,False
MMP24OS,9.0063095,0.8024343,2.131065229568288e-19,7.781337397503852e-18,False
NABP1,9.002128,1.2381228,2.2138583632553627e-19,8.077913834947653e-18,False
BTRC,8.984968,1.4777223,2.5880839066128697e-19,9.436693184083552e-18,False
ENSG00000270022,8.983127,1.8807263,2.631798139417979e-19,9.589288291556388e-18,False
PARN,8.981005,0.80771476,2.6830575955621573e-19,9.76913992756418e-18,False
TYW1,8.978221,0.95158803,2.7517980467019476e-19,1.0012341294676224e-17,False
EPC1,8.976384,0.3175055,2.79809912703113e-19,1.0173611582155305e-17,False
ASB3,8.974426,1.0231545,2.8483335336463726e-19,1.0348945172248486e-17,False
IL17RA,8.973862,0.6824831,2.8629670056677273e-19,1.0394772512885903e-17,False
CSMD1,8.95881,2.936271,3.2820060679463317e-19,1.1907803115916986e-17,False
MACO1,8.953604,1.1562281,3.440632148255095e-19,1.2474534373744054e-17,False
PRR14L,8.944197,1.0628257,3.746635056470609e-19,1.357442819614788e-17,False
RIF1,8.943335,0.85311,3.7759911261968505e-19,1.36711605531721e-17,False
SLC30A9,8.9421015,1.0328245,3.818395667270789e-19,1.3814966265101797e-17,True
ARHGAP17,8.939779,0.576577,3.899500884663925e-19,1.4098490619408968e-17,False
USO1,8.935922,0.7409156,4.0379919572809227e-19,1.458894734678293e-17,False
SRSF10,8.935519,0.34798184,4.0527075676229094e-19,1.463183852203954e-17,False
CEP170,8.925718,0.9756765,4.428150868490091e-19,1.5976122432123297e-17,False
DARS1,8.92204,0.6249111,4.5777648848185415e-19,1.650433411311453e-17,False
RYBP,8.919871,1.2936695,4.66828549169754e-19,1.6818904200059874e-17,False
COPB1,8.9166975,0.58775264,4.804000973464963e-19,1.7283653292505272e-17,False
KLHDC10,8.914613,1.4414357,4.895234326970025e-19,1.759958180670537e-17,False
TLN1,8.913797,0.43093365,4.931398407115479e-19,1.771721964031265e-17,False
MAN1A1,8.912076,1.4333506,5.008562554694948e-19,1.798189297375755e-17,False
HIVEP3,8.90769,1.1142758,5.210694317933855e-19,1.8694546810952648e-17,False
TXNRD1,8.904466,1.0281076,5.364383505931444e-19,1.9232529798826545e-17,False
OSBPL9,8.90346,0.6702236,5.4132473941738985e-19,1.9394202781020805e-17,False
ZZZ3,8.891728,0.8645104,6.016551462656771e-19,2.1540677776671228e-17,False
HOOK2,8.89138,0.77280396,6.035416579851094e-19,2.159319278165362e-17,False
SMURF2,8.890842,1.3369551,6.064720481296334e-19,2.1682956172462393e-17,False
SMURF1,8.876685,1.6674421,6.888253379712669e-19,2.45931200471518e-17,False
RIN3,8.876511,0.5415383,6.899061499019622e-19,2.4614626629789287e-17,False
SH2D3C,8.874538,0.7198225,7.022420663273729e-19,2.503738726847587e-17,False
SMARCA5,8.870038,0.6113471,7.312072586613602e-19,2.6034014563051666e-17,False
ORC2,8.858763,1.2295585,8.090737332700728e-19,2.8786462952474903e-17,False
GCC2,8.855855,0.41700304,8.304507371355841e-19,2.952662717633139e-17,False
FNTA,8.855217,0.50498706,8.352132639457507e-19,2.9675450278647084e-17,False
LILRB1,8.8515,0.7547366,8.635093996221175e-19,3.065964913164852e-17,False
ATP8B1,8.848784,2.15877,8.84778253146039e-19,3.139315280541891e-17,False
SPPL2A,8.842287,0.69889265,9.377883051858432e-19,3.3237965339900617e-17,False
ARL6IP5,8.842255,0.28742772,9.380641749637633e-19,3.3237965339900617e-17,False
KCNAB2,8.836676,0.58336264,9.86086124881072e-19,3.4915456953118646e-17,False
PPP1R12B,8.828733,1.2137756,1.0586782247182633e-18,3.7460025657018716e-17,False
EHBP1,8.815779,1.1582646,1.1885599503299057e-18,4.20268263399127e-17,False
ZNF107,8.808285,1.2094313,1.2707534719531452e-18,4.49022833963224e-17,False
CTDSPL2,8.804776,0.9967188,1.3111398663149466e-18,4.6265791386948815e-17,False
USP10,8.801769,0.66489136,1.3467560279460236e-18,4.748999597379508e-17,False
DECR1,8.782868,0.39744085,1.5935758164036798e-18,5.615499219338118e-17,False
TMEM107,8.776303,0.92225766,1.6893580326583553e-18,5.945235484291609e-17,False
BRD7,8.776297,1.090027,1.6894600913610504e-18,5.945235484291609e-17,False
H1-10,8.773434,1.4250029,1.7329895833569615e-18,6.094247989374502e-17,False
RHBDF2,8.772421,0.65524745,1.748653123391712e-18,6.145130183897322e-17,False
SPAG9,8.765588,0.9317333,1.858053944851746e-18,6.525130331381067e-17,False
DCAF5,8.764627,0.7249173,1.8739473110865687e-18,6.576455747665879e-17,False
DENND6A,8.761716,0.94551384,1.9229977659039062e-18,6.743993800969609e-17,False
C6orf62,8.755596,0.5654225,2.0302695573472844e-18,7.115347969101028e-17,False
C2CD5,8.750633,1.0714449,2.1215880932765054e-18,7.43032431741931e-17,False
KPNA4,8.749388,0.9213785,2.1451250196992893e-18,7.507645715203336e-17,False
CEP192,8.747816,1.0697043,2.175220113050136e-18,7.607799073841156e-17,False
RAB7A,8.743151,0.36542845,2.266982928240376e-18,7.923351745387966e-17,False
PPP3CB,8.742611,1.1192374,2.2778331882096526e-18,7.955869780516647e-17,False
PIKFYVE,8.7404375,0.694191,2.322098642706773e-18,8.10497496404193e-17,False
CHMP3,8.732103,0.50604624,2.4997871074628605e-18,8.719257430830457e-17,False
HNRNPF,8.729727,0.30086267,2.5528814040331264e-18,8.898417511835792e-17,False
MAML3,8.729637,1.4133023,2.5549022690249664e-18,8.899432087799355e-17,False
CACUL1,8.726587,0.7007204,2.624717177840756e-18,9.13643094489521e-17,False
AMD1,8.72551,0.5384916,2.6498546880760974e-18,9.217696010286616e-17,False
CHD7,8.724495,0.8707188,2.6737038301541054e-18,9.294372611741109e-17,False
ACBD3,8.721485,1.2338468,2.7457606761819444e-18,9.538412914801396e-17,False
FOS,8.709372,0.54653746,3.055648920255101e-18,1.060776151479652e-16,False
YLPM1,8.708463,0.8006917,3.080236643812113e-18,1.0685907946786621e-16,False
GADD45B,8.708075,0.6167636,3.090811881572923e-18,1.0715369924741493e-16,False
MLLT3,8.702845,0.97009605,3.2366665663826784e-18,1.1213469461768083e-16,False
ACIN1,8.694556,0.5548638,3.481870470723452e-18,1.2054863524749673e-16,False
CCPG1,8.69228,0.8189899,3.5523908509167215e-18,1.2290746771887254e-16,False
NFATC2IP,8.691492,0.68587947,3.577101357905637e-18,1.2367924103597393e-16,False
FAM53B,8.687341,1.0395687,3.710206224681651e-18,1.2819522488073983e-16,False
SLC23A2,8.686568,1.2479516,3.7355160539677955e-18,1.289831073453256e-16,False
PPFIA1,8.683618,1.2423822,3.833769348220516e-18,1.322868983415487e-16,False
PECAM1,8.67625,0.71438,4.090317231676514e-18,1.4104466550622875e-16,False
FAM168A,8.674413,1.4457556,4.1569030431912276e-18,1.4324470714407387e-16,False
IFNAR1,8.668346,0.5978755,4.3844242215790515e-18,1.5098384026224834e-16,False
BICD1,8.662945,1.1706698,4.597324100965675e-18,1.5820945173677728e-16,False
RBM33,8.662201,0.62660277,4.627403235153959e-18,1.5913812943997386e-16,False
LRRC8D,8.661343,1.0802876,4.662401302959969e-18,1.602346173912388e-16,False
APPL1,8.656308,0.4880749,4.872907317954423e-18,1.6735736695201546e-16,False
FAR1,8.652277,0.9995252,5.0481842583694485e-18,1.7326149681427044e-16,False
CDK6,8.6495695,1.0532255,5.169401818003281e-18,1.7730358982175521e-16,False
C1GALT1,8.649024,0.6295952,5.194194114711987e-18,1.7803524238088094e-16,False
SSBP3,8.643123,1.1189802,5.469729226669914e-18,1.873546133513407e-16,False
ENSG00000253736,8.6422615,1.4606725,5.511118141922776e-18,1.8864671068905057e-16,False
SAMSN1,8.635125,0.7122362,5.866269753793533e-18,2.0067011056726709e-16,False
POLG2,8.622605,1.3223276,6.544745836387341e-18,2.2358172894452586e-16,False
CTSS,8.612534,0.34707278,7.146353659352668e-18,2.436485109783804e-16,False
SRSF9,8.610672,0.50902563,7.263355941732169e-18,2.4747360032466004e-16,False
RC3H2,8.606692,0.8342655,7.519906122062198e-18,2.5604508945589407e-16,False
MTAP,8.6055155,0.95562965,7.59748244879773e-18,2.585153948582974e-16,False
PDXDC1,8.604198,0.7434726,7.685178434319152e-18,2.613265433501994e-16,False
ATXN7,8.6027155,0.7253573,7.78516556086976e-18,2.6455164978575127e-16,False
FBXL5,8.590767,0.5835654,8.639055646172907e-18,2.9337434645828633e-16,False
SPATA5,8.586124,1.1358234,8.995212824732561e-18,3.052676183422433e-16,False
PITPNA,8.58374,1.512768,9.18375298558164e-18,3.1125541739275637e-16,False
PRKN,8.583361,1.4804205,9.214115795336676e-18,3.1207888705627475e-16,False
BRWD3,8.582868,1.07574,9.253690019885636e-18,3.1321305535728694e-16,False
RNF34,8.581504,0.7538909,9.364101005599831e-18,3.16741793909336e-16,False
NGLY1,8.5735235,0.6084296,1.0036605409838043e-17,3.392662780061417e-16,False
NDE1,8.569525,0.6169081,1.0391330732698559e-17,3.5102638446216377e-16,False
PIK3C3,8.568528,0.97398096,1.0481567233919515e-17,3.538423038390362e-16,False
FRS2,8.565966,1.2626436,1.0717350967492924e-17,3.6156476890201703e-16,False
HIP1,8.560152,1.3869389,1.127187846158378e-17,3.8002333099053887e-16,False
DDX21,8.557533,0.37618983,1.153085845433657e-17,3.885000692591407e-16,False
HSPA9,8.556887,0.4526145,1.1595604357529689e-17,3.904258200171384e-16,False
TNPO1,8.554273,0.7692026,1.1861456112174983e-17,3.991158888549238e-16,False
GALNT1,8.554128,1.2216787,1.1876374827468024e-17,3.993566876624673e-16,False
CCDC18,8.54875,0.88287175,1.244292125531164e-17,4.1813416900279116e-16,False
USP6NL,8.546915,1.1015233,1.2642180725085076e-17,4.24552815890455e-16,False
ST3GAL5,8.546776,1.3112618,1.2657447093058698e-17,4.2478821790194644e-16,False
CHN2,8.533865,1.4399105,1.4153855924037406e-17,4.746985525292545e-16,False
NAA50,8.533418,0.7869054,1.4208595543037427e-17,4.762239892496349e-16,False
R3HCC1L,8.532832,1.097108,1.4280740949597047e-17,4.783304429523886e-16,False
ST8SIA4,8.529712,0.74903995,1.4671329680534236e-17,4.9109340885109e-16,False
SGK3,8.527835,1.1047351,1.491116130573165e-17,4.984726620255243e-16,False
IQCB1,8.527476,0.81840104,1.4957510295035506e-17,4.996973958824589e-16,False
UBN1,8.524208,1.0114722,1.5385917781066217e-17,5.136759883194644e-16,False
TRANK1,8.523618,0.82432324,1.546456410573399e-17,5.1596685740065e-16,False
ZXDC,8.522682,1.4257524,1.5590064719444095e-17,5.19817012110149e-16,False
PJA2,8.515623,0.52901626,1.656973526222096e-17,5.52124183789342e-16,False
SRGAP2,8.508558,1.1611409,1.7610961582433132e-17,5.864393213547054e-16,False
SLC38A9,8.50469,1.2359672,1.8208076542758887e-17,6.059308680283695e-16,False
ENSG00000266049,8.5035925,2.1752446,1.8381166242409514e-17,6.11295566153513e-16,False
