gene,scores,log2FC,pvalue,padj,is_zinc
OBSCN-AS1,0.15379962,21.822727,0.8777677298707545,1.0,False
ENSG00000285732,0.15379962,21.073994,0.8777677298707545,1.0,False
ENSG00000254846,0.15379962,21.56427,0.8777677298707545,1.0,False
SPANXA2-OT1,0.15379962,21.586178,0.8777677298707545,1.0,False
ENSG00000262227,0.15379962,21.667131,0.8777677298707545,1.0,False
ENPP6,0.15379962,21.05279,0.8777677298707545,1.0,False
ENSG00000248318,0.15379962,21.635584,0.8777677298707545,1.0,False
ENSG00000248571,0.15379962,21.255125,0.8777677298707545,1.0,False
INHBA-AS1,0.15379962,21.422546,0.8777677298707545,1.0,False
FGF23,0.15379962,21.192806,0.8777677298707545,1.0,False
SERP2,0.15379962,21.704708,0.8777677298707545,1.0,False
ENSG00000265625,0.15379962,21.479187,0.8777677298707545,1.0,False
HOXA1,0.15379962,21.560335,0.8777677298707545,1.0,False
ERBB4,0.15379962,21.603806,0.8777677298707545,1.0,False
IGHV3-74,0.15379962,22.415667,0.8777677298707545,1.0,False
IGLV1-51,0.15379962,1.0648092,0.8777677298707545,1.0,False
RSPH6A,0.15379962,21.497433,0.8777677298707545,1.0,False
ENSG00000227006,0.15379962,21.588154,0.8777677298707545,1.0,False
ENSG00000267474,0.15379962,21.425861,0.8777677298707545,1.0,False
ENSG00000286924,0.15379962,21.353949,0.8777677298707545,1.0,False
FRMD6,0.15379962,21.25475,0.8777677298707545,1.0,False
ENSG00000267136,0.15379962,21.296503,0.8777677298707545,1.0,False
LINC01435,0.15379962,2.7130089,0.8777677298707545,1.0,False
MYRFL,0.15379962,21.371319,0.8777677298707545,1.0,False
ENSG00000269481,0.15379962,21.463753,0.8777677298707545,1.0,False
ITPK1-AS1,0.15379962,21.46857,0.8777677298707545,1.0,False
ITIH2,0.15379962,21.453753,0.8777677298707545,1.0,False
TEX29,0.15379962,21.762615,0.8777677298707545,1.0,False
ENSG00000284882,0.1537819,1.1626669,0.8777817012644945,1.0,False
IGKV1-16,0.1537819,2.77575,0.8777817012644945,1.0,False
SLC45A1,0.1537819,2.1289704,0.8777817012644945,1.0,False
ENSG00000261840,0.1537819,1.1288322,0.8777817012644945,1.0,False
ENSG00000254343,0.1537819,2.5492437,0.8777817012644945,1.0,False
BTN2A3P,0.15377304,1.7517895,0.8777886869756409,1.0,False
TBC1D30,0.15376419,1.727458,0.8777956726963044,1.0,False
INHBA,0.15376419,2.4558547,0.8777956726963044,1.0,False
FKBP9,0.15376419,1.9254265,0.8777956726963044,1.0,False
ENSG00000263272,0.15376419,2.1971674,0.8777956726963044,1.0,False
RAB3C,0.15375532,2.2709317,0.8778026584264842,1.0,False
FHAD1,0.15374647,2.229936,0.8778096441661798,1.0,False
ENSG00000260378,0.15374647,2.4015326,0.8778096441661798,1.0,False
ENSG00000290427,0.15374647,2.6130993,0.8778096441661798,1.0,False
EPS8L1,0.15374647,1.9995518,0.8778096441661798,1.0,False
HSD11B1-AS1,0.1537376,2.228638,0.8778166299153909,1.0,False
EVC,0.15372875,2.1109474,0.8778236156741166,1.0,False
ZBTB47,0.15371989,1.5548757,0.8778306014423567,1.0,False
SPC24,0.15371989,1.6770233,0.8778306014423567,1.0,False
CCDC3,0.15371989,1.4623455,0.8778306014423567,1.0,False
ENSG00000287087,0.15371104,2.0773263,0.8778375872201103,1.0,False
MOCS2-DT,0.15371104,2.1141522,0.8778375872201103,1.0,False
ENSG00000278600,0.15371104,1.5884421,0.8778375872201103,1.0,False
CD300E,0.15371104,0.3818284,0.8778375872201103,1.0,False
ENSG00000289583,0.15371104,2.0336285,0.8778375872201103,1.0,False
SNTG2,0.15370217,1.4737712,0.8778445730073773,1.0,False
SYP,0.15369332,0.66937006,0.8778515588041568,1.0,False
CSTF3-DT,0.15368445,1.3584458,0.8778585446104485,1.0,False
IGHV1-3,0.15368445,1.0732183,0.8778585446104485,1.0,False
ENSG00000257475,0.15367559,1.9368116,0.8778655304262517,1.0,False
HLCS-AS1,0.15366673,1.702147,0.8778725162515659,1.0,False
IGHV4-28,0.15366673,1.5354776,0.8778725162515659,1.0,False
C4orf19,0.15366673,0.9829959,0.8778725162515659,1.0,False
ENSG00000253347,0.15365787,1.9056809,0.8778795020863908,1.0,False
ENSG00000254733,0.15365787,1.3165958,0.8778795020863908,1.0,False
IL20RB-AS1,0.15365787,1.7026824,0.8778795020863908,1.0,False
CDH26,0.15365787,1.8271794,0.8778795020863908,1.0,False
ENSG00000285728,0.15365787,1.3926166,0.8778795020863908,1.0,False
NIM1K,0.15365787,1.5461498,0.8778795020863908,1.0,False
ENSG00000226438,0.15365787,1.4473293,0.8778795020863908,1.0,False
TLCD3A,0.15364902,1.5737294,0.8778864879307254,1.0,False
LSM11,0.15364015,0.8649945,0.8778934737845696,1.0,False
ENSG00000272750,0.15364015,1.295051,0.8778934737845696,1.0,False
SSTR3,0.1536313,1.6649245,0.8779004596479227,1.0,False
PODXL,0.15362243,1.5282065,0.8779074455207841,1.0,False
ENSG00000291166,0.15362243,1.6969607,0.8779074455207841,1.0,False
NHS,0.15360472,0.9777793,0.8779214172950299,1.0,False
ENSG00000291258,0.15360472,1.5778183,0.8779214172950299,1.0,False
PRDM8-AS1,0.15359586,1.4830545,0.8779284031964132,1.0,False
EBF4,0.15359586,1.3332287,0.8779284031964132,1.0,False
IGKV2D-28,0.15359586,1.103936,0.8779284031964132,1.0,False
CADM2,0.15359586,1.4813275,0.8779284031964132,1.0,False
ENSG00000224363,0.15359586,0.95495784,0.8779284031964132,1.0,False
ENSG00000261338,0.15359586,1.3087131,0.8779284031964132,1.0,False
ENSG00000290976,0.153587,1.3250334,0.8779353891073027,1.0,False
UPK3BL2,0.15357813,1.168793,0.8779423750276979,1.0,False
ENSG00000286488,0.15355156,1.3043501,0.8779633328459122,1.0,False
ATF6-DT,0.15355156,1.0273561,0.8779633328459122,1.0,False
LRRC36,0.15355156,1.0388311,0.8779633328459122,1.0,False
CCDC149,0.1535427,0.90120083,0.8779703188043249,1.0,False
IDO2,0.1535427,1.0576581,0.8779703188043249,1.0,False
ENSG00000291081,0.15352498,0.95342195,0.8779842907496584,1.0,False
CFL1P1,0.15352498,0.5047491,0.8779842907496584,1.0,False
CYP4F22,0.15352498,0.9364093,0.8779842907496584,1.0,False
TAF1A-AS1,0.15351613,0.9618359,0.8779912767365785,1.0,False
RBFOX1,0.15348068,0.78233594,0.8780192207792671,1.0,False
C9orf153,0.15347183,0.957589,0.8780262068136887,1.0,False
ESPN,0.15344524,0.76031506,0.8780471649739438,1.0,False
MYRIP,0.15343639,0.72461754,0.8780541510463571,1.0,False
ENSG00000290948,0.15343639,0.8514305,0.8780541510463571,1.0,False
KCTD3,0.15340981,0.72452754,0.8780751093205744,1.0,False
NATD1,0.15340096,0.6686868,0.8780820954309708,1.0,False
ENSG00000286084,0.15340096,0.90886617,0.8780820954309708,1.0,False
C4orf50,0.15337437,1.0409522,0.8781030538191246,1.0,False
RNF212,0.15334779,0.66700333,0.8781240122927139,1.0,False
KIF3C,0.15333894,0.70891,0.8781309984695601,1.0,False
ENSG00000288934,0.15332122,0.71118426,0.8781449708517243,1.0,False
SNPH,0.15329464,0.59029776,0.8781659294961411,1.0,False
ENSG00000288953,0.15329464,0.53308153,0.8781659294961411,1.0,False
MYLK,0.15328577,0.69017756,0.8781729157299235,1.0,False
RHCE,0.1532592,0.48676592,0.8781938744881934,1.0,False
P4HA3,0.15325034,0.6255675,0.8782008607599224,1.0,False
ZDHHC23,0.15320605,0.58718777,0.8782357922608373,1.0,False
C12orf29,0.15318832,0.10689061,0.8782497649275856,1.0,False
ITGA2B,0.15318832,0.63450044,0.8782497649275856,1.0,False
ENSG00000290396,0.15317947,0.5087826,0.8782567512751823,1.0,False
CCDC144NL-AS1,0.1531706,0.6855985,0.8782637376322602,1.0,False
IL17RE,0.15316175,0.58439785,0.8782707239988186,1.0,False
THSD1,0.15314403,0.40993774,0.8782846967603746,1.0,False
ENSG00000276334,0.15313517,0.4805877,0.8782916831553713,1.0,False
MADCAM1,0.15312631,0.601249,0.8782986695598464,1.0,False
ZNF596,0.15311745,0.38943392,0.8783056559737993,1.0,False
ENSG00000272277,0.15311745,0.38024455,0.8783056559737993,1.0,False
SLC16A5,0.15309973,0.3981963,0.8783196288301365,1.0,False
CFAP54,0.15304658,0.37353033,0.8783615476265606,1.0,False
LRP11,0.15298456,0.38288334,0.8784104533200697,1.0,False
MESP1,0.15290482,0.35250086,0.878473332750629,1.0,False
MIR22HG,0.15282509,0.33040094,0.8785362129478089,1.0,False
ENSG00000288744,0.15278965,0.26179433,0.8785641599480848,1.0,False
ENSG00000290922,0.15278965,0.4600046,0.8785641599480848,1.0,False
TMEM177,0.1526922,0.1600655,0.8786410149789831,1.0,False
MFSD2A,0.15267448,0.26046088,0.8786549887438563,1.0,False
FAM83G,0.15257703,0.33520728,0.8787318451262565,1.0,False
ZNF768,0.15250614,0.2686619,0.878787741394926,1.0,False
ERBB2,0.15247957,0.2901879,0.8788087026514575,1.0,False
C1orf220,0.15245299,0.30054316,0.8788296639929377,1.0,False
ENSG00000232628,0.15233782,0.24191034,0.878920497453962,1.0,False
DTNA,0.15231124,0.22128588,0.8789414592482575,1.0,False
ARPIN,0.15230238,0.29999235,0.8789484465318806,1.0,False
ANKEF1,0.15187714,0.19374795,0.8792838472232791,1.0,False
KTN1-AS1,0.15154047,0.20042087,0.879549388136933,1.0,False
HSPA1L,0.15121268,0.13394278,0.8798079541495099,1.0,False
ENSG00000262049,0.15078741,0.121460795,0.8801434102335148,1.0,False
ZNF684,0.15068111,0.096934795,0.8802272776179326,1.0,False
ITPRIPL1,0.14909527,0.06440887,0.8814784584162149,1.0,False
FAM204A,0.14895351,-0.051422562,0.881590310256448,1.0,False
CYFIP1,0.1488472,0.06510112,0.8816742006866062,1.0,False
HHLA3,0.14820933,0.05996455,0.8821775711131674,1.0,False
LSM10,0.14818275,-0.0491042,0.8821985459151132,1.0,False
ATXN7L3,0.14758031,-0.115677945,0.8826739968884981,1.0,False
MGAT4B,0.1474297,-0.002842404,0.8827928662436684,1.0,False
LEPROTL1,0.14545405,0.004582857,0.8843523959048198,1.0,False
ZNF518B,0.14518826,0.014018016,0.8845622324379488,1.0,False
ETV3,0.14477187,-0.032394987,0.8848909926146953,1.0,False
C15orf48,0.14412513,0.91348654,0.8854016593997515,1.0,False
ZNF579,0.14408083,1.0142677,0.8854366383210532,1.0,False
ARL4D,0.14403653,0.4758193,0.885471617465604,1.0,False
HEBP1,0.14389479,0.04282202,0.8855835522276169,1.0,False
TRAV5,0.14387707,0.61891395,0.8855975442334497,1.0,False
LAG3,0.14383277,-0.013325857,0.8856325244040802,1.0,False
INPP1,0.14380619,-0.070885845,0.8856535126134417,1.0,False
DERPC,0.14373532,0.9461106,0.8857094815638844,1.0,False
RELL2,0.14353155,-0.0047071767,0.8858703954715031,1.0,False
ZNF223,0.14335436,0.92527163,0.8860103244343406,1.0,False
ELP6,0.14323033,-0.017989744,0.8861082768234182,1.0,False
ZNF597,0.14312401,1.2062778,0.886192237399132,1.0,False
ENSG00000259238,0.14298226,1.7178464,0.8863041868205569,1.0,False
TRIP13,0.1429291,1.2745265,0.8863461684386854,1.0,False
IKBKB-DT,0.14291139,3.3915534,0.886360162382281,1.0,False
ENSG00000273314,0.14291139,3.1845396,0.886360162382281,1.0,False
SPOCK1,0.14291139,3.0321856,0.886360162382281,1.0,False
LINC00159,0.14291139,2.617706,0.886360162382281,1.0,False
AMIGO1,0.14290254,0.5755288,0.8863671593673675,1.0,False
SMIM15-AS1,0.14289367,3.4304953,0.8863741563613124,1.0,False
ENSG00000259986,0.14287595,2.7117076,0.8863881503757755,1.0,False
CEBPE,0.14287595,2.749906,0.8863881503757755,1.0,False
DLGAP3,0.14284052,0.7685775,0.886416138510979,1.0,False
ENSG00000236266,0.14284052,2.6254385,0.886416138510979,1.0,False
EFCAB8,0.14281394,21.388863,0.8864371297053575,1.0,False
ENSG00000289534,0.14281394,21.388283,0.8864371297053575,1.0,False
ENSG00000290457,0.14281394,21.366486,0.8864371297053575,1.0,False
STAC,0.14281394,21.509857,0.8864371297053575,1.0,False
ENSG00000286602,0.14281394,20.868967,0.8864371297053575,1.0,False
ENSG00000254936,0.14281394,21.277906,0.8864371297053575,1.0,False
VASN,0.14281394,21.632956,0.8864371297053575,1.0,False
ENSG00000288982,0.14281394,21.359987,0.8864371297053575,1.0,False
ENSG00000288996,0.14281394,2.4484622,0.8864371297053575,1.0,False
ENSG00000289036,0.14281394,21.330729,0.8864371297053575,1.0,False
ENSG00000263531,0.14281394,21.48037,0.8864371297053575,1.0,False
ENSG00000253190,0.14281394,21.62518,0.8864371297053575,1.0,False
PLPP7,0.14281394,20.87221,0.8864371297053575,1.0,False
ENSG00000289028,0.14281394,21.635315,0.8864371297053575,1.0,False
ANKRD20A5P,0.14281394,21.442358,0.8864371297053575,1.0,False
LOXL2-AS1,0.14281394,21.153097,0.8864371297053575,1.0,False
ENSG00000231970,0.14281394,21.400883,0.8864371297053575,1.0,False
CNTNAP5,0.14281394,21.510878,0.8864371297053575,1.0,False
ENSG00000273489,0.14281394,21.362722,0.8864371297053575,1.0,False
ENSG00000213062,0.14281394,21.260006,0.8864371297053575,1.0,False
ENSG00000258520,0.14281394,21.157578,0.8864371297053575,1.0,False
PDE1A,0.14281394,21.380068,0.8864371297053575,1.0,False
HPSE2,0.14281394,21.69039,0.8864371297053575,1.0,False
COBL,0.14281394,21.294508,0.8864371297053575,1.0,False
ENSG00000251867,0.14281394,21.09905,0.8864371297053575,1.0,False
ENSG00000228629,0.14281394,21.517809,0.8864371297053575,1.0,False
ENSG00000287782,0.14281394,21.470106,0.8864371297053575,1.0,False
ENSG00000289443,0.14281394,21.194708,0.8864371297053575,1.0,False
ZNF566-AS1,0.14281394,21.57601,0.8864371297053575,1.0,False
LINC01220,0.14281394,21.105602,0.8864371297053575,1.0,False
ENSG00000267198,0.14281394,21.627842,0.8864371297053575,1.0,False
H2AC13,0.14281394,21.454243,0.8864371297053575,1.0,False
ENSG00000268129,0.14281394,21.247501,0.8864371297053575,1.0,False
ENSG00000227050,0.14281394,21.446043,0.8864371297053575,1.0,False
ENSG00000287401,0.14281394,21.546955,0.8864371297053575,1.0,False
ENSG00000228737,0.14281394,21.163548,0.8864371297053575,1.0,False
TEAD2,0.14281394,21.414305,0.8864371297053575,1.0,False
CFAP20DC-DT,0.14281394,21.444296,0.8864371297053575,1.0,False
MROH7,0.14281394,20.693668,0.8864371297053575,1.0,False
ENSG00000272219,0.14281394,21.25099,0.8864371297053575,1.0,False
ENSG00000227217,0.14281394,21.431847,0.8864371297053575,1.0,False
ENSG00000224635,0.14281394,21.154268,0.8864371297053575,1.0,False
ENSG00000286974,0.14281394,21.550297,0.8864371297053575,1.0,False
ENSG00000255438,0.14281394,21.324965,0.8864371297053575,1.0,False
LINC03004,0.14281394,20.97191,0.8864371297053575,1.0,False
AATK,0.14281394,21.045063,0.8864371297053575,1.0,False
PIWIL4-AS1,0.14281394,21.271502,0.8864371297053575,1.0,False
ENSG00000239407,0.14281394,21.499336,0.8864371297053575,1.0,False
ADAMDEC1,0.14281394,21.697414,0.8864371297053575,1.0,False
IGHV3-11,0.14281394,22.30507,0.8864371297053575,1.0,False
ENSG00000277767,0.14281394,21.11394,0.8864371297053575,1.0,False
ENSG00000289344,0.14281394,21.61804,0.8864371297053575,1.0,False
ENSG00000230826,0.14281394,21.2089,0.8864371297053575,1.0,False
LNC-LBCS,0.14281394,21.438549,0.8864371297053575,1.0,False
B3GALT1-AS1,0.14281394,21.657173,0.8864371297053575,1.0,False
CDC42-IT1,0.14281394,21.150084,0.8864371297053575,1.0,False
CCDC54-AS1,0.14281394,21.080519,0.8864371297053575,1.0,False
DNAJC28,0.14281394,21.330803,0.8864371297053575,1.0,False
CDH18,0.14281394,21.47033,0.8864371297053575,1.0,False
ENSG00000242553,0.14281394,21.252434,0.8864371297053575,1.0,False
DENND5B-AS1,0.14281394,2.2386825,0.8864371297053575,1.0,False
RGS20,0.14281394,21.164356,0.8864371297053575,1.0,False
ENSG00000286746,0.14281394,21.410322,0.8864371297053575,1.0,False
CATIP-AS1,0.14281394,21.461842,0.8864371297053575,1.0,False
ENSG00000272384,0.14281394,21.703575,0.8864371297053575,1.0,False
ENSG00000274315,0.14281394,21.247425,0.8864371297053575,1.0,False
PHC2-AS1,0.14281394,20.971094,0.8864371297053575,1.0,False
ENSG00000278740,0.14281394,21.329824,0.8864371297053575,1.0,False
ENSG00000289874,0.14281394,21.042643,0.8864371297053575,1.0,False
XPC-AS1,0.14281394,21.430431,0.8864371297053575,1.0,False
ENSG00000225146,0.14281394,21.306658,0.8864371297053575,1.0,False
DOCK7-DT,0.14281394,21.273455,0.8864371297053575,1.0,False
POU2AF3,0.14281394,21.380331,0.8864371297053575,1.0,False
ENSG00000273076,0.14281394,21.354773,0.8864371297053575,1.0,False
ENSG00000229848,0.14281394,21.495623,0.8864371297053575,1.0,False
ENSG00000286742,0.14281394,21.413313,0.8864371297053575,1.0,False
SCIRT,0.14281394,20.662153,0.8864371297053575,1.0,False
ZC3HAV1L,0.14281394,21.135303,0.8864371297053575,1.0,False
DIRAS1,0.14281394,21.402542,0.8864371297053575,1.0,False
ENSG00000290728,0.14281394,21.173477,0.8864371297053575,1.0,False
FOSL1,0.14281394,1.7628577,0.8864371297053575,1.0,False
TMED2-DT,0.14281394,21.211285,0.8864371297053575,1.0,False
IGLV4-69,0.14281394,22.030062,0.8864371297053575,1.0,False
ENSG00000286127,0.14281394,21.642792,0.8864371297053575,1.0,False
SAPCD2,0.14281394,20.865088,0.8864371297053575,1.0,False
MICALL2,0.14280508,2.4970343,0.8864441267878571,1.0,False
IL5RA,0.14280508,2.1664965,0.8864441267878571,1.0,False
ITGA9-AS1,0.14278735,2.244163,0.8864581209794135,1.0,False
CDNF,0.1427785,0.9069937,0.8864651180884691,1.0,False
UTF1,0.14276963,1.5354943,0.8864721152063755,1.0,False
SLC9A3-AS1,0.14276963,2.3394046,0.8864721152063755,1.0,False
FSD2,0.14276963,0.8780048,0.8864721152063755,1.0,False
SYT12,0.14276963,2.4150593,0.8864721152063755,1.0,False
CRYM,0.14276963,2.2800288,0.8864721152063755,1.0,False
ENSG00000246331,0.14276078,1.49643,0.8864791123331323,1.0,False
TSSK6,0.14274307,1.466793,0.8864931066131948,1.0,False
ENSG00000289267,0.14274307,1.4916443,0.8864931066131948,1.0,False
ENSG00000286848,0.14274307,1.3513082,0.8864931066131948,1.0,False
ENSG00000290099,0.14274307,1.4152946,0.8864931066131948,1.0,False
P2RX7,0.1427342,0.12080993,0.8865001037664996,1.0,False
CDC20,0.1427342,2.3902552,0.8865001037664996,1.0,False
HPDL,0.1427342,1.8846412,0.8865001037664996,1.0,False
ENSG00000263276,0.14272535,1.4470705,0.8865071009286524,1.0,False
CD2AP-DT,0.14272535,0.66988045,0.8865071009286524,1.0,False
LINC02958,0.14271648,0.78698874,0.8865140980996529,1.0,False
MYOT,0.14271648,2.0254872,0.8865140980996529,1.0,False
ARAP3,0.14271648,1.0918661,0.8865140980996529,1.0,False
ENSG00000273271,0.14271648,1.7959734,0.8865140980996529,1.0,False
AMER1,0.14271648,1.2116121,0.8865140980996529,1.0,False
MAMLD1,0.1426899,0.97107655,0.8865350896657351,1.0,False
TAS1R3,0.1426899,1.2832756,0.8865350896657351,1.0,False
LINC02917,0.1426899,1.224987,0.8865350896657351,1.0,False
LINC02035,0.14268105,0.86982685,0.886542086872121,1.0,False
USP46-DT,0.14268105,1.7239296,0.886542086872121,1.0,False
LANCL3,0.14268105,1.8198085,0.886542086872121,1.0,False
CDK13-DT,0.14268105,1.7054803,0.886542086872121,1.0,False
LYSMD1,0.14266333,1.278086,0.886556081311427,1.0,False
ENSG00000224789,0.14266333,1.5257181,0.886556081311427,1.0,False
NEBL,0.14265446,1.3503441,0.8865630785443462,1.0,False
BNIP1,0.14265446,-0.028884234,0.8865630785443462,1.0,False
ENSG00000247134,0.14265446,0.51348567,0.8865630785443462,1.0,False
SMPDL3B,0.14265446,1.5723094,0.8865630785443462,1.0,False
SAXO1,0.14265446,1.3525653,0.8865630785443462,1.0,False
IGKV1D-8,0.14265446,1.4746251,0.8865630785443462,1.0,False
C15orf65,0.14264561,1.6695169,0.8865700757861088,1.0,False
ENSG00000265943,0.14264561,1.6149983,0.8865700757861088,1.0,False
PUS1-AS1,0.14263675,1.1947929,0.8865770730367142,1.0,False
LINC01311,0.14263675,0.8988277,0.8865770730367142,1.0,False
TNFSF18,0.14263675,0.79786724,0.8865770730367142,1.0,False
MAP1A,0.14263675,0.6139833,0.8865770730367142,1.0,False
LINC02427,0.1426279,1.0009,0.8865840702961618,1.0,False
XKR9,0.1426279,0.69827986,0.8865840702961618,1.0,False
CRACDL,0.1426279,1.3925242,0.8865840702961618,1.0,False
IL26,0.1426279,1.5353932,0.8865840702961618,1.0,False
ENSG00000273188,0.1426279,1.4615942,0.8865840702961618,1.0,False
ENSG00000285190,0.14261903,1.0630304,0.8865910675644512,1.0,False
DMTF1-AS1,0.14261903,1.1285578,0.8865910675644512,1.0,False
HIGD1C,0.14261903,1.3027365,0.8865910675644512,1.0,False
DENND2B,0.14261903,1.23046,0.8865910675644512,1.0,False
UCP3,0.14261903,1.0262629,0.8865910675644512,1.0,False
ENSG00000291144,0.14261018,1.100948,0.8865980648415818,1.0,False
ENSG00000289389,0.14261018,1.0276515,0.8865980648415818,1.0,False
ENSG00000231881,0.14261018,1.0476979,0.8865980648415818,1.0,False
RP11-147L13.15,0.14257473,0.76474875,0.8866260540385056,1.0,False
KCNJ15,0.14257473,1.0868424,0.8866260540385056,1.0,False
SLC25A28-DT,0.14257473,1.2039781,0.8866260540385056,1.0,False
C17orf114,0.14256588,1.0728141,0.8866330513598342,1.0,False
ENSG00000289923,0.14255701,0.90828097,0.8866400486900007,1.0,False
MBOAT4,0.14254816,1.2363954,0.8866470460290048,1.0,False
LINC01962,0.1425393,0.9755116,0.8866540433768457,1.0,False
CDH13,0.14253044,0.78978163,0.8866610407335229,1.0,False
VASH1-AS1,0.14252158,0.8665002,0.8866680380990362,1.0,False
MTERF3,0.14252158,0.0041253455,0.8866680380990362,1.0,False
AC007386.4,0.14251272,0.98955476,0.8866750354733846,1.0,False
ENSG00000272463,0.14250386,0.99945796,0.8866820328565678,1.0,False
PQLC2,0.14249499,0.61631536,0.8866890302485851,1.0,False
ENSG00000253653,0.14246842,0.89221203,0.8867100224776373,1.0,False
TSKS,0.14243299,0.8586338,0.8867380122400199,1.0,False
ELMO3,0.14243299,0.61803544,0.8867380122400199,1.0,False
MINDY4,0.14243299,0.6406131,0.8867380122400199,1.0,False
ENSG00000289059,0.14241527,0.829261,0.8867520071741928,1.0,False
ENSG00000271855,0.14241527,0.6461195,0.8867520071741928,1.0,False
ZNF835,0.1424064,0.68107355,0.8867590046545228,1.0,False
ENSG00000213994,0.1424064,0.65350795,0.8867590046545228,1.0,False
FANK1,0.14239754,0.49102473,0.8867660021436811,1.0,False
NHLRC4,0.14237982,0.6308577,0.8867799971484804,1.0,False
UTS2B,0.14237097,0.28902793,0.8867869946641204,1.0,False
ABCB6,0.1423621,0.71986926,0.8867939921885865,1.0,False
NOXA1,0.14235325,0.37813678,0.8868009897218782,1.0,False
SRXN1,0.14235325,0.525241,0.8868009897218782,1.0,False
ENSG00000272558,0.14235325,0.7607423,0.8868009897218782,1.0,False
SCARF1,0.14231782,0.55809283,0.8868289799432904,1.0,False
ENSG00000285955,0.14231782,0.7908546,0.8868289799432904,1.0,False
TREML2,0.14229123,0.7545727,0.8868499727019921,1.0,False
TTC32-DT,0.14228237,0.5924526,0.8868569703058693,1.0,False
PPP1R32,0.14226465,0.6757021,0.8868709655400854,1.0,False
JTB-DT,0.14226465,0.59553885,0.8868709655400854,1.0,False
ENSG00000250917,0.1422558,0.46607965,0.8868779631704233,1.0,False
ZBTB42,0.14224693,0.46358296,0.8868849608095803,1.0,False
PKD1L1,0.14223808,0.49767718,0.886891958457556,1.0,False
PDE6G,0.1422115,0.45519823,0.8869129514543892,1.0,False
PRX,0.14220263,0.34344107,0.886919949137634,1.0,False
CALML4,0.14214063,0.34536257,0.8869689331671627,1.0,False
ENSG00000268746,0.14210518,0.18218891,0.8869969242350585,1.0,False
TNNT3,0.14208746,0.03515523,0.8870109198218685,1.0,False
ENSG00000290036,0.14206089,0.39119655,0.8870319132681491,1.0,False
BACE1,0.1420343,0.5943413,0.8870529067936955,1.0,False
ZNF185,0.14202544,-0.17905389,0.8870599046531564,1.0,False
NARF-AS2,0.14201659,0.3802376,0.8870669025214225,1.0,False
IFI27,0.14197229,0.2913956,0.8871018919948115,1.0,False
SMN1,0.14196344,0.24764799,0.8871088899158972,1.0,False
ZNF280B,0.14193685,0.25479084,0.8871298837319607,1.0,False
SLC23A3,0.14192799,0.41553944,0.8871368816882487,1.0,False
MRPL23,0.14191027,-0.049528465,0.887150877627222,1.0,False
C21orf62,0.14180396,0.41718075,0.8872348539999569,1.0,False
PLAU,0.1417951,0.336486,0.8872418520881771,1.0,False
POU5F1,0.14177738,0.3151107,0.8872558482909905,1.0,False
NR1H3,0.14174195,0.30969682,0.8872838408020937,1.0,False
RAB35-AS1,0.14171536,0.31957185,0.8873048352776963,1.0,False
ARHGEF11,0.14167108,0.38059512,0.8873398262460868,1.0,False
ENSG00000290109,0.14160019,0.3685026,0.8873958122522322,1.0,False
ZDHHC4,0.1415116,-0.075375676,0.8874657955500208,1.0,False
PDZD7,0.14149389,0.30202714,0.887479792314883,1.0,False
ADPRHL1,0.14140528,0.2146001,0.8875497766654801,1.0,False
ENSG00000285651,0.14138757,0.19197357,0.8875637736408265,1.0,False
SUSD4,0.14129898,0.20292677,0.8876337590434566,1.0,False
SUV39H2,0.14103319,0.23629503,0.8878437205058068,1.0,False
MORN2,0.14092688,0.05358424,0.8879277072952683,1.0,False
NDUFAF1,0.14088258,-0.006281801,0.8879627021623129,1.0,False
COL6A2,0.14076741,0.1651103,0.88805368983854,1.0,False
CHTF18,0.14067882,0.095829755,0.8881236813625791,1.0,False
ENSG00000289618,0.14038645,0.12902837,0.8883546595781832,1.0,False
GZF1,0.14002322,0.14183037,0.8886416457168784,1.0,False
ZNF692,0.13984603,-0.014946085,0.888781644254488,1.0,False
FAM217B,0.1396777,-0.06892789,0.888914646078521,1.0,False
PORCN,0.139217,0.09721204,0.8892786670505904,1.0,False
BCL9,0.13872088,-0.024338502,0.8896707157443097,1.0,False
IPO4,0.13859685,-0.05999747,0.8897687321375318,1.0,False
TP53I3,0.13855255,-0.038769733,0.8898037384006755,1.0,False
ABHD4,0.13809186,-0.03642725,0.8901678162612168,1.0,False
ST3GAL6,0.13786152,0.31526995,0.8903498638821551,1.0,False
PTPRE,0.13759574,-0.016998572,0.890559926012459,1.0,False
PARP3,0.13750714,0.055066384,0.8906299484304422,1.0,False
ZNF701,0.13696672,0.06466915,0.8910571036329188,1.0,False
SNAPIN,0.13639085,-0.024604341,0.891512303807033,1.0,False
PRR7,0.13630226,0.07288958,0.8915823377801839,1.0,False
COA6,0.13586815,0.0058663394,0.8919255164631821,1.0,False
ARFIP2,0.13516825,-0.07941773,0.8924788471419364,1.0,False
ARL2,0.13509738,0.0010990084,0.892534883551862,1.0,False
SLC48A1,0.13488474,-0.078416705,0.8927029959998676,1.0,False
C14orf119,0.13445064,-0.046946835,0.893046240544215,1.0,False
NDUFA12,0.13377732,0.004741689,0.8935786594497174,1.0,False
LRR1,0.13290024,-0.09010826,0.8942722770201819,1.0,False
MIR222HG,0.13287367,0.70953727,0.8942932969992972,1.0,False
FAM20A,0.13285594,0.866832,0.8943073103599489,1.0,False
