gene,scores,log2FC,pvalue,padj,is_zinc
HLA-B,13.210566,0.68006635,7.624952914149638e-40,8.346565479301502e-37,False
COTL1,11.657364,1.5373039,2.104577586214244e-31,1.9335054938491149e-28,False
IGKC,11.651738,3.8848755,2.2482536606794663e-31,2.0292658655199503e-28,False
CYBA,10.788407,0.9368426,3.9049727058353736e-27,3.293492389669152e-24,False
VOPP1,9.957553,1.7269416,2.3374486056131227e-23,1.8501085517166758e-20,False
CD74,9.919313,1.4997247,3.43108961244447e-23,2.6745863391067134e-20,False
PTPRC,9.829926,0.9976873,8.36804481385264e-23,6.40097201997806e-20,False
HLA-DRB1,9.66437,1.6576596,4.272439206646882e-22,3.0528951708829e-19,False
RABGAP1L,9.536259,1.7089467,1.4807818935163473e-21,1.0436063953099866e-18,False
YBX1,9.52939,0.9731107,1.5820904273521226e-21,1.0999376798163785e-18,False
MT-CO3,9.521176,0.45550543,1.7122902769987866e-21,1.1745854689471143e-18,False
CD79A,9.365905,2.7731714,7.540138891404799e-21,5.104277180065712e-18,False
FNBP1,9.113446,1.176067,7.980611069603523e-20,5.263929209089257e-17,False
HLA-C,8.964317,0.5734669,3.1220925166892603e-19,2.0078176974828633e-16,False
ZBTB20,8.9437475,1.5511304,3.7619080994502405e-19,2.3894154061792097e-16,False
SMCHD1,8.846354,1.2099727,9.042561590118707e-19,5.538353674862229e-16,False
ARHGAP25,8.770598,1.572769,1.7771928140807064e-18,1.075682539986167e-15,False
SEL1L3,8.518588,1.8344399,1.6151038173196895e-17,9.232651243718154e-15,False
ATXN1,8.449286,1.8844888,2.930877084981825e-17,1.6041251517887758e-14,False
MT-CO1,8.3025055,0.29401794,1.0193883218816863e-16,5.351580651445816e-14,False
BIRC6,8.253842,1.5158287,1.5338162325374007e-16,7.970886619351939e-14,False
IGHG1,8.180607,3.9499934,2.8241804901153896e-16,1.4529843785545656e-13,False
DOCK8,8.1199,1.123361,4.665707491252973e-16,2.3766467228711183e-13,False
LINC-PINT,8.102022,1.5962721,5.405326039331347e-16,2.7264040595246976e-13,False
ZFAND3,8.055429,2.0569925,7.919996120932932e-16,3.917961157978438e-13,False
ANKRD44,8.022402,1.0727986,1.0369763275697844e-15,5.080986485791454e-13,False
CDC42SE2,8.012116,0.9437488,1.12750830792872e-15,5.472457304369508e-13,False
FUT8,7.938191,1.8141372,2.0515152196448804e-15,9.864145328999047e-13,False
SH3KBP1,7.9115815,1.1090682,2.541390989855147e-15,1.1995365472116293e-12,False
LRBA,7.9056454,1.5617632,2.6654865886710227e-15,1.246672309217698e-12,False
PITPNC1,7.8931866,1.5126276,2.945668844400743e-15,1.3653042406011658e-12,False
VCP,7.870926,1.3248079,3.520260090285588e-15,1.6170566171876154e-12,False
SRSF9,7.8500457,1.2487893,4.158851717339609e-15,1.893492063306975e-12,False
INPP5D,7.8263702,1.3914015,5.02156976023923e-15,2.2662256230244552e-12,False
SRPK2,7.8179145,1.2641048,5.370556169499022e-15,2.4026467287685717e-12,False
KLF12,7.7889934,1.5546939,6.754523842930367e-15,2.9701430997528332e-12,False
STK17A,7.735223,0.9563918,1.0322225826035245e-14,4.488166452967582e-12,False
NCOA3,7.7081304,1.5109316,1.2767429504563301e-14,5.473822609589773e-12,False
PPP3CC,7.692945,1.2026166,1.4378649712756898e-14,6.1136592596852635e-12,False
FBXW7,7.575706,1.9441595,3.571803632534781e-14,1.4940012462329222e-11,False
PDE7A,7.5644546,1.3163009,3.8949494195274e-14,1.6160270785148845e-11,False
CELF2,7.527906,0.9593928,5.156049850958698e-14,2.1221476218569847e-11,False
GRB2,7.493048,1.0589172,6.729211092838987e-14,2.747654383368097e-11,False
TMEM165,7.4599853,1.3204294,8.653211630873102e-14,3.50543647232409e-11,False
HNRNPK,7.4523582,0.85086167,9.168647960123791e-14,3.685223439472256e-11,False
PPP3CA,7.433273,1.4127438,1.059432228108882e-13,4.216889305284865e-11,False
CCM2,7.432513,1.2093297,1.065533372895025e-13,4.216889305284865e-11,False
ARHGAP15,7.429649,0.88804924,1.0888637881596765e-13,4.276325509407561e-11,False
STAG1,7.411495,1.5895826,1.2488328918852042e-13,4.867420804674999e-11,False
EXOC4,7.391616,1.8447429,1.4505491505607463e-13,5.6111167442142315e-11,False
HNRNPM,7.3897867,1.0413104,1.470643674476e-13,5.6463937137642714e-11,False
MICU2,7.38354,1.5489534,1.5413522816451212e-13,5.82291171577858e-11,False
RAC1,7.3828497,1.246725,1.5493674133247881e-13,5.82291171577858e-11,False
HLA-DPB1,7.382746,1.0937396,1.550573209962808e-13,5.82291171577858e-11,False
PPP1R16B,7.35593,2.1818364,1.8960226131300414e-13,7.068592130457563e-11,False
CAPZA1,7.2983975,0.97232556,2.912148046006923e-13,1.0778718897191668e-10,False
KHDRBS1,7.2804513,1.0937622,3.3270556455549174e-13,1.2226454203750672e-10,False
XRCC6,7.2773104,1.0438772,3.405407479153575e-13,1.242563148847469e-10,False
FCHSD2,7.266025,1.7022115,3.7022023905743756e-13,1.3413444266920455e-10,False
NFATC3,7.2602615,1.2506268,3.8634309571244563e-13,1.3803180269592988e-10,False
RBMX,7.238001,0.9710963,4.553468228274874e-13,1.6156333338502465e-10,False
EPS15,7.2145667,1.5196486,5.410595119299429e-13,1.9066047787514864e-10,False
HLA-A,7.1983113,0.3965829,6.096280235504129e-13,2.1336151398382072e-10,False
HLA-DPA1,7.1839542,1.0602636,6.772357452807169e-13,2.354217879946103e-10,False
UBE2J1,7.155136,1.6091416,8.358987866778488e-13,2.886263139396105e-10,False
SET,7.1498904,0.8627035,8.684727004341905e-13,2.978745566129216e-10,False
RALY,7.1136174,0.9339485,1.1304003953844165e-12,3.826107864587991e-10,False
PACS1,7.1079574,1.3416642,1.1777273031024327e-12,3.9602427640531995e-10,False
TERF2IP,7.091978,0.92927593,1.3220825090354832e-12,4.4069384902068143e-10,False
ADK,7.0913916,1.5761701,1.3277007191378793e-12,4.4069384902068143e-10,False
FTX,7.0903907,1.6462208,1.337338837909658e-12,4.410474905947185e-10,False
TRIR,7.087112,1.2608283,1.3693952631240075e-12,4.48742977689197e-10,False
EPB41,7.0798297,1.1936073,1.4433152381103963e-12,4.699726732297701e-10,False
RAB7A,7.0742044,1.0019257,1.5030865611995057e-12,4.863572163559256e-10,False
PICALM,7.0641265,1.5962645,1.6162923362660934e-12,5.197188007263624e-10,False
VPS13B,7.0572934,1.9359741,1.697771415971822e-12,5.425276012976292e-10,False
HLA-DQB1,7.0536695,1.2231516,1.742601325801919e-12,5.534157593201057e-10,False
IQGAP2,7.0480094,1.2051502,1.8149545680746301e-12,5.693645281603876e-10,False
HERPUD1,7.0387254,1.0148408,1.940061701323331e-12,6.046748930912719e-10,False
FAF1,7.037828,2.2877452,1.9525929403765334e-12,6.046748930912719e-10,False
CAP1,7.0339284,0.8210357,2.0079843387662986e-12,6.149212991717175e-10,False
RAP1GDS1,7.0257487,1.4809793,2.1292128355172295e-12,6.481878222585232e-10,False
FOXN3,7.020503,1.0765301,2.210711330482798e-12,6.690392737098766e-10,False
PCED1B,7.0124617,1.1937387,2.341614019957328e-12,7.045108660746469e-10,False
IGHG3,6.9951706,3.719724,2.649362142968126e-12,7.92467346112931e-10,False
SND1,6.9769483,1.3261249,3.0166117018502558e-12,8.971019585941731e-10,False
MYO9B,6.9614863,1.5673414,3.367009536755963e-12,9.898623236972617e-10,False
PTPN1,6.9614863,1.3727295,3.367009536755963e-12,9.898623236972617e-10,False
PTPN22,6.9544115,1.8220088,3.5403710415389597e-12,1.0349148258244114e-09,False
CBLB,6.9352913,1.4485465,4.053845429863146e-12,1.178317738280221e-09,False
RIPOR2,6.9069567,1.3413199,4.951611186575435e-12,1.4311825411625448e-09,False
PDS5A,6.8938766,1.7371528,5.429219520204039e-12,1.5604608149466893e-09,False
SNX2,6.8799334,1.5805706,5.988056724511189e-12,1.7115196797925091e-09,False
NIN,6.8668184,1.3168906,6.564946194114862e-12,1.866040617650947e-09,False
LSP1,6.864748,0.7237728,6.6608801404925455e-12,1.88290638169264e-09,False
TBC1D22A,6.847008,1.5859537,7.541028635748e-12,2.120059241814006e-09,False
P2RY8,6.840658,1.118321,7.883019034879228e-12,2.2041606701438395e-09,False
ARPC2,6.8396916,0.49694896,7.936376103835524e-12,2.207084744811514e-09,False
MAP2K1,6.8355503,1.565709,8.169085550069919e-12,2.2571800450736294e-09,False
PARP1,6.834653,0.99821585,8.220380275052396e-12,2.2571800450736294e-09,False
ELMO1,6.83417,1.1740346,8.248131093022904e-12,2.2571800450736294e-09,False
RAD23B,6.832444,1.791157,8.347992524101347e-12,2.272420737460138e-09,False
APBB1IP,6.812082,0.93441427,9.619642048821329e-12,2.6047965480408406e-09,False
TTC17,6.806249,1.1981412,1.0017618492777248e-11,2.698358304797926e-09,False
RUNX1,6.802418,1.559074,1.028774117511785e-11,2.756685979049287e-09,False
CHST11,6.7988977,1.4799625,1.054224545535782e-11,2.7970996406501233e-09,False
KANSL1,6.798829,1.3066336,1.0547296887850333e-11,2.7970996406501233e-09,False
ITGB7,6.798035,1.2556739,1.0605559061457618e-11,2.7981271927890845e-09,False
USP34,6.7800884,1.1162192,1.2010218181991822e-11,3.152559719526098e-09,False
AKAP13,6.778501,0.89710593,1.214290924212221e-11,3.171210125323368e-09,False
PAN3,6.768009,1.3438103,1.3056641492937805e-11,3.3828209335481696e-09,False
HSH2D,6.767699,2.116071,1.3084694561034165e-11,3.3828209335481696e-09,False
CYRIB,6.743126,1.3496302,1.5501496732328244e-11,3.987605019424117e-09,False
PHTF2,6.735671,2.076362,1.631751180263096e-11,4.176633568267451e-09,False
TMBIM6,6.734912,0.7211374,1.6402947609059387e-11,4.177717072232115e-09,False
TBC1D5,6.7161713,1.4579386,1.865612889625211e-11,4.695370115371436e-09,False
PSAP,6.71593,0.9627117,1.8687068556335226e-11,4.695370115371436e-09,False
ARHGEF3,6.7157574,1.3734688,1.8709199068013222e-11,4.695370115371436e-09,False
DLEU2,6.68404,1.9322392,2.3244287380764334e-11,5.800347707149734e-09,False
PHKB,6.6834536,1.7986219,2.333758310099508e-11,5.800347707149734e-09,False
HNRNPC,6.681797,0.78949636,2.360298957385932e-11,5.838108690364973e-09,False
HLA-DRA,6.6696486,1.1923093,2.5641671152616448e-11,6.3120224758842625e-09,False
ITGA4,6.6681647,0.8488775,2.590223387991361e-11,6.3458006126371215e-09,False
TAP1,6.664368,1.0430348,2.6580642499059902e-11,6.481141683846607e-09,False
PIAS1,6.659709,1.1615,2.7437037700038513e-11,6.658399601847082e-09,False
ACTB,6.6540146,0.37953737,2.8520478407159995e-11,6.888833676486233e-09,False
NCOA2,6.6459384,1.748163,3.012911475520786e-11,7.243377083766046e-09,False
ZCCHC7,6.6410375,1.2981851,3.114824018728448e-11,7.453556563513544e-09,False
PABPC4,6.639243,1.5733477,3.152981780903616e-11,7.509935493700427e-09,False
ATRX,6.632755,0.85817385,3.294791866352608e-11,7.811541564060321e-09,False
PSIP1,6.618708,1.0836883,3.62351615612934e-11,8.544301070183405e-09,False
SP140,6.618156,1.3422236,3.637074199910911e-11,8.544301070183405e-09,False
STK38,6.6050067,1.1851321,3.9749963269292296e-11,9.295709592175226e-09,False
PTPRA,6.5921335,1.4868731,4.3355066700698145e-11,1.0056788616479765e-08,False
TRAF3,6.5919952,2.391848,4.3395410372774604e-11,1.0056788616479765e-08,False
SP100,6.587405,0.7892227,4.475795337901743e-11,1.0279942792159325e-08,False
PIP4K2A,6.559381,0.9999268,5.4031574668321206e-11,1.2354739793492397e-08,False
ITFG1,6.5388117,1.3051511,6.200958637533236e-11,1.4089762758656934e-08,False
CAMK1D,6.538432,1.4274518,6.216716191523721e-11,1.4089762758656934e-08,False
ARID1B,6.524972,1.360792,6.801421117912212e-11,1.5347347090980153e-08,False
DNAJC1,6.5215898,1.1607051,6.95660360419012e-11,1.556101487949449e-08,False
STK17B,6.5125475,0.8095929,7.388681220408805e-11,1.6455968460068925e-08,False
HLA-DRB5,6.502677,1.1821471,7.890311129281952e-11,1.7430347645731504e-08,False
ASH1L,6.502608,0.9728322,7.893933683438502e-11,1.7430347645731504e-08,False
ENSG00000228655,6.5008135,2.8896177,7.988693021094731e-11,1.7564199938003493e-08,False
PBRM1,6.4907355,1.4210352,8.541825084676207e-11,1.8700417742826447e-08,False
RAB2A,6.485731,0.94130605,8.830240370520831e-11,1.9249924007735412e-08,False
MTDH,6.477759,0.76974374,9.309493068331198e-11,2.018867540599396e-08,False
IGHA1,6.477276,3.4056091,9.339342144741414e-11,2.018867540599396e-08,False
JMJD1C,6.462401,1.0138533,1.0305466466492442e-10,2.2183917940087995e-08,False
IKZF1,6.4569135,0.8526753,1.0686002902465406e-10,2.2907228221918342e-08,False
HLA-DMA,6.4489408,1.1625804,1.1263441686842596e-10,2.4044877506418167e-08,False
UBE2K,6.4340315,1.1506612,1.2426303771970468e-10,2.6417705638856886e-08,False
ANAPC5,6.4333415,1.0010403,1.248289104555448e-10,2.6428797469616747e-08,False
ARL15,6.4260244,2.3048782,1.3098416460749323e-10,2.7618333199697996e-08,False
SFPQ,6.419847,0.91574985,1.3641145061664944e-10,2.8600078189045194e-08,False
ABI1,6.4194674,1.0795823,1.367520454537614e-10,2.8600078189045194e-08,False
LCP1,6.4166718,0.774422,1.3928578297088181e-10,2.9012044381724403e-08,False
ETV6,6.3848515,1.8572283,1.7156418950127715e-10,3.559126782847463e-08,False
RASA2,6.3775344,1.2812439,1.7996144524854652e-10,3.718335917729807e-08,False
CAMK4,6.3545494,0.9423773,2.0903870341258548e-10,4.301849285268279e-08,False
SP110,6.35203,1.160373,2.124921317361072e-10,4.3554960930514915e-08,False
MARK3,6.347957,1.1956034,2.181925757410348e-10,4.4545919193352215e-08,False
EIF4G3,6.3422284,2.5193899,2.2646544710209925e-10,4.587084378940474e-08,False
CUL3,6.324178,1.6317548,2.5458379165390244e-10,5.136402710984303e-08,False
RBM6,6.3022285,1.0088025,2.9339668347489945e-10,5.89635647320962e-08,False
IDH2,6.2804165,0.92732245,3.3766757886142477e-10,6.759658209051587e-08,False
DPYD,6.27838,1.382103,3.421187383232825e-10,6.822218933820247e-08,False
CMTM6,6.276206,0.9175731,3.4693491502416e-10,6.89154730044903e-08,False
MBNL1,6.2753773,0.75223535,3.4878700732603104e-10,6.901689981888324e-08,False
SOS1,6.2746873,1.7716707,3.503377885948209e-10,6.905815535489021e-08,False
SMARCC1,6.270511,1.2818561,3.5986459211138607e-10,7.066531883567402e-08,False
NFAT5,6.2654724,1.6559832,3.71696830378245e-10,7.271124916083631e-08,False
LMAN2,6.249769,0.9756721,4.1105965456518356e-10,8.010680722753623e-08,False
RPN2,6.228337,0.9974039,4.714124153360881e-10,9.11775411436506e-08,False
CDC42,6.226577,0.7183824,4.767366154639204e-10,9.186196776175197e-08,False
HLA-DQA1,6.223505,1.320182,4.861687746385895e-10,9.33298922298737e-08,False
CDK13,6.191443,1.4305092,5.961588131159345e-10,1.1401925136501337e-07,False
GNB2,6.1895447,0.9253219,6.033818290036897e-10,1.1497329014289566e-07,False
ATP2B1,6.182021,0.98283035,6.328605538313383e-10,1.2014542351850438e-07,False
PRKCH,6.1806407,0.9510904,6.384199982416362e-10,1.207552649615283e-07,False
PRKD2,6.168423,1.4104782,6.897434149912455e-10,1.299850520676542e-07,False
YWHAH,6.150718,1.5550846,7.713282945177778e-10,1.4461727394101476e-07,False
IGHG4,6.150373,3.380527,7.73008675434984e-10,1.4461727394101476e-07,False
MAML2,6.1408134,1.536997,8.210010122340736e-10,1.5303934810658919e-07,False
TAOK3,6.134014,0.81448346,8.568886331262969e-10,1.5915236966455496e-07,False
YPEL3,6.130908,0.9707575,8.737888425464242e-10,1.6170751212708068e-07,False
XRN1,6.1240745,1.2603413,9.121215893959496e-10,1.6819652878581654e-07,False
CTSS,6.114342,0.8982313,9.695613667045886e-10,1.7751599001500953e-07,False
DOCK10,6.113479,0.99889624,9.748205020173462e-10,1.7784597584322136e-07,False
CCDC50,6.107474,1.4221766,1.0122024838406965e-09,1.8272208206539e-07,False
NR3C1,6.0915985,0.97418445,1.1178889895252093e-09,2.010949396261992e-07,False
SIK3,6.0910115,1.3712171,1.121994201043234e-09,2.0113016604624495e-07,False
TRAM1,6.0856624,0.8405302,1.160108388457449e-09,2.0652337844068805e-07,False
RC3H1,6.0838675,1.5596907,1.17317563005541e-09,2.081294476382439e-07,False
TAF15,6.082625,1.0855361,1.18230612616093e-09,2.090284727791324e-07,False
GNB1,6.080416,1.1140617,1.1987094681697343e-09,2.1120275588491946e-07,False
JCHAIN,6.074687,2.997744,1.2422965555857167e-09,2.1813540338489401e-07,False
CEP85L,6.063229,1.5011349,1.334154768261672e-09,2.3189052201867063e-07,False
FBXO11,6.062642,1.5433335,1.3390324052280437e-09,2.3195467738778585e-07,False
SPCS2,6.058535,0.811331,1.3736659141130405e-09,2.3715558372244195e-07,False
DNM2,6.0571547,1.205351,1.3855023233769661e-09,2.383990753615323e-07,False
GPATCH8,6.0498037,1.0125978,1.4502247950977162e-09,2.487038841939577e-07,False
EIF4G2,6.0492516,0.73731506,1.4552038437657077e-09,2.48728662305841e-07,False
STK10,6.040106,0.9032112,1.5401337096967073e-09,2.6237350694197417e-07,False
PIK3R5,6.0275774,1.1294842,1.664353630833386e-09,2.825995564327262e-07,False
TANK,6.0207095,1.0978615,1.7365408236902051e-09,2.9388668518820287e-07,False
ELOVL5,6.006663,0.89318675,1.8938058244496664e-09,3.173697786849721e-07,False
SSH2,6.001866,1.0757334,1.950629533359502e-09,3.2526036148083946e-07,False
ATM,6.001624,0.8014393,1.9535346699109663e-09,3.2526036148083946e-07,False
SEC13,6.0004854,1.337713,1.96728718995704e-09,3.264935204803542e-07,False
ST8SIA4,5.994998,1.5305647,2.034882454566093e-09,3.346880340175202e-07,False
SYNE1,5.994998,0.96793723,2.034882454566093e-09,3.346880340175202e-07,False
SRGN,5.994894,0.6782283,2.0361793392840113e-09,3.346880340175202e-07,False
CD53,5.988268,0.7245355,2.120876246957701e-09,3.464698165551069e-07,False
TMEM248,5.988233,1.4066068,2.1213262364884673e-09,3.464698165551069e-07,False
WNK1,5.9832635,0.9351032,2.187105102244057e-09,3.552606719029722e-07,False
RICTOR,5.982608,1.1524844,2.1959312763640087e-09,3.552712965609293e-07,False
POU2F2,5.979605,1.0048522,2.236791019919239e-09,3.604590997866651e-07,False
CAB39,5.9792256,1.259841,2.242009639475448e-09,3.604590997866651e-07,False
ZHX2,5.972599,2.093407,2.3350316551223896e-09,3.7308294594017607e-07,False
MED13L,5.9632463,1.5262958,2.4727534715581127e-09,3.9386446007653804e-07,False
PNRC1,5.954963,0.71403694,2.6013030146566555e-09,4.1306122684585067e-07,False
IFI16,5.953928,0.8060405,2.6178223159750342e-09,4.144053000377956e-07,False
DENND1B,5.953203,1.4219148,2.6294465688745377e-09,4.149686106609117e-07,False
ADAM19,5.9504423,1.3078506,2.6741917120108597e-09,4.207394960230419e-07,False
TMEM154,5.939536,1.0909064,2.8582966758340393e-09,4.483342907875294e-07,False
DENND4A,5.9375,1.7534662,2.8940122441017782e-09,4.525566624150404e-07,False
TNFAIP8,5.934463,0.6980382,2.948091687202529e-09,4.596164276460476e-07,False
TOX,5.9279056,2.2926633,3.0682312743930627e-09,4.769013975981097e-07,False
SREBF2,5.9273534,1.1538203,3.0785631717076218e-09,4.770660182470294e-07,False
IL16,5.9268355,0.77226084,3.0882800865994793e-09,4.771346363224324e-07,False
TGFB1,5.9261107,0.8470501,3.1019339517278834e-09,4.778092752948986e-07,False
PDE4B,5.925248,1.0958968,3.1182652007098917e-09,4.788910687943955e-07,False
CYTH1,5.922867,0.7983708,3.16377504801182e-09,4.844342222324766e-07,False
ARID5B,5.9216585,0.9222872,3.1871063129770876e-09,4.86558592255327e-07,False
PPP1R12A,5.9188976,0.8383618,3.2410657288306024e-09,4.933323953162036e-07,False
RGCC,5.9024696,1.0962858,3.5809992784532153e-09,5.434668167488526e-07,False
PHYKPL,5.9002266,0.99242043,3.6300316886522395e-09,5.492878538758248e-07,False
SASH3,5.898777,1.0936129,3.6620610937230607e-09,5.519317736282266e-07,False
LPXN,5.896672,1.0251211,3.7090704230912998e-09,5.563389362309073e-07,False
SCFD1,5.8891134,1.1323948,3.88273099494016e-09,5.806940239176784e-07,False
ITCH,5.872513,1.4319525,4.292385059783061e-09,6.382503657679737e-07,False
MEF2C,5.871788,1.4289378,4.311196952015785e-09,6.392001751795623e-07,False
CAMK2D,5.8708906,1.5892227,4.334599056909812e-09,6.408231387353334e-07,False
EZR,5.8667145,0.75019294,4.4451452633809064e-09,6.536829017501122e-07,False
TCF12,5.866646,1.4420063,4.446995327564517e-09,6.536829017501122e-07,False
UBB,5.8648853,0.6154457,4.49442595798055e-09,6.587727256016619e-07,False
ARHGEF18,5.85429,1.2551904,4.790514949177593e-09,7.001773099582068e-07,False
FOXO1,5.849217,1.7037857,4.938928101865183e-09,7.198242860758072e-07,False
CSNK1A1,5.8458,0.75270176,5.041390884279697e-09,7.326821418486493e-07,False
SP3,5.8426595,1.3180537,5.137396199960863e-09,7.445317174523563e-07,False
G3BP1,5.8382072,1.0264218,5.276545836390091e-09,7.625498039061725e-07,False
UBC,5.83555,0.59681773,5.361344558481363e-09,7.726343272962161e-07,False
NEK7,5.829717,1.8403627,5.552135754246159e-09,7.978946376660793e-07,False
DLG1,5.827163,1.630947,5.6377419082836904e-09,8.07940238711363e-07,False
NRDC,5.8244023,0.94487524,5.731733521563802e-09,8.191284061594846e-07,False
GSPT1,5.8196054,1.1907294,5.898681646647305e-09,8.40652003758201e-07,False
TRAPPC9,5.8190527,1.7092668,5.918199614213475e-09,8.411036843979415e-07,False
HERC4,5.8147388,1.1565682,6.0728615624918266e-09,8.607068365484283e-07,False
ST6GAL1,5.8031425,0.9741073,6.508337581726054e-09,9.198927250127528e-07,False
KDM4C,5.795308,1.4449879,6.819578367777431e-09,9.612429256586666e-07,False
ZFAND6,5.794031,0.8797117,6.871662606688334e-09,9.65884213007758e-07,False
TXNL4A,5.793583,1.0247906,6.890054155143974e-09,9.65884213007758e-07,False
BASP1,5.7882333,2.660776,7.113059972920418e-09,9.944367105619828e-07,False
TAPBP,5.7790184,0.7192388,7.513771232794515e-09,1.0476111175740168e-06,False
EHMT1,5.769907,1.0038345,7.93152510879555e-09,1.1028678481008472e-06,False
CLTB,5.7649717,1.1027958,8.167149730139457e-09,1.1325701329278027e-06,False
RBBP6,5.759208,1.0665281,8.450941064442288e-09,1.1687742362457711e-06,False
DOCK11,5.758449,1.5583375,8.489034098296064e-09,1.170894976646477e-06,False
VTI1A,5.7573447,1.613001,8.544740306556516e-09,1.175427270833475e-06,False
SLC38A1,5.7564816,0.7688245,8.588507910504456e-09,1.1782974799456889e-06,False
HSP90B1,5.7525816,0.8625467,8.78907157538971e-09,1.2026067936453452e-06,False
UVRAG,5.74882,1.309895,8.986846173648552e-09,1.2264065303497897e-06,False
EWSR1,5.7474737,0.9127641,9.058655105614231e-09,1.2329356822053995e-06,False
KAT6A,5.7452307,1.1584888,9.179577998863453e-09,1.2440863569798932e-06,False
VASP,5.745058,0.9310255,9.188944480880877e-09,1.2440863569798932e-06,False
SMARCA2,5.7421246,1.1994619,9.349603418299962e-09,1.2625154768102268e-06,False
SUB1,5.7351184,0.60161686,9.744421238570115e-09,1.3123847745600922e-06,False
GMDS,5.73146,1.7682388,9.956975052781061e-09,1.33751031988376e-06,False
ERC1,5.7308044,1.6701642,9.995547663161077e-09,1.3391951462872685e-06,False
RAB10,5.7300797,0.9464189,1.0038349529693697e-08,1.3414363807887827e-06,False
CD164,5.7246614,0.734266,1.0364037663674962e-08,1.3813704915045322e-06,False
TBL1XR1,5.7156534,1.1399045,1.0928328278929277e-08,1.4528181738872181e-06,False
SMYD3,5.711167,1.323472,1.1220422087285472e-08,1.4878048338831522e-06,False
PUM2,5.702987,1.213172,1.1772575216157978e-08,1.5570062974830222e-06,False
CLINT1,5.702021,1.2101284,1.1839526851214522e-08,1.557851604709168e-06,False
LSM14A,5.6959124,0.76510715,1.2271399165625162e-08,1.6105585313088861e-06,False
PDIA6,5.694946,0.8677467,1.234110549079788e-08,1.6155857386528483e-06,False
CTSH,5.6925645,1.333985,1.2514528056425472e-08,1.6341305569720246e-06,False
MZB1,5.69039,2.6701384,1.2674936761677883e-08,1.6508864468729207e-06,False
PDIA4,5.689838,1.5332643,1.271599252089571e-08,1.6520514727652587e-06,False
SMARCA5,5.6886644,1.3006971,1.2803665474902074e-08,1.6592518421983926e-06,False
ARID3A,5.6833844,1.9769251,1.3205515526680602e-08,1.7070285497906121e-06,False
HNRNPD,5.6801744,0.83500636,1.345573689676357e-08,1.7350144157009829e-06,False
THRAP3,5.6756186,0.72679996,1.3818813882727817e-08,1.7773758415964516e-06,False
MYCBP2,5.664264,0.7354097,1.476567064846796e-08,1.894424497562044e-06,False
CITED2,5.6589494,1.3186854,1.5230251154698827e-08,1.949169058226232e-06,False
ARF4,5.6534963,1.0869163,1.5721645264898512e-08,2.0070650262741903e-06,False
CMPK1,5.652323,0.8922019,1.5829384095634128e-08,2.0158172102776847e-06,False
ERGIC1,5.646007,1.5071125,1.642170361557302e-08,2.080945338950741e-06,False
IGHG2,5.644109,5.1029367,1.660389161878613e-08,2.098862447182577e-06,False
COG5,5.638863,1.579119,1.711766137225145e-08,2.1585035349990017e-06,False
TNIK,5.637862,1.2458224,1.721742185173628e-08,2.1657748641274526e-06,False
TRA2A,5.634687,0.7896237,1.7537654340134772e-08,2.200676196320131e-06,False
PLCG2,5.621641,2.0839992,1.8915170495169044e-08,2.3677559407188737e-06,False
CHCHD10,5.620537,0.9051596,1.9036493641789735e-08,2.3771590409776653e-06,False
PSMB3,5.6184316,0.8866104,1.9269862267992382e-08,2.3961111652773177e-06,False
NMT1,5.618328,1.3558096,1.9281410791961e-08,2.3961111652773177e-06,False
NAP1L4,5.615705,0.7909343,1.9576225109660106e-08,2.42688585407661e-06,False
STARD7,5.6140485,1.2290787,1.9764673654976763e-08,2.4443580052914533e-06,False
UBE2G1,5.6125646,0.9854937,1.993498689561318e-08,2.459508886823758e-06,False
APOBEC3G,5.609493,0.76003605,2.029203421332046e-08,2.4975707564758638e-06,False
SUCLG2,5.6060414,1.0834512,2.0700619199381466e-08,2.5417791326247678e-06,False
TXNDC11,5.60366,1.5302154,2.0987187830121145e-08,2.570830570200173e-06,False
R3HDM2,5.599553,1.3466716,2.149048816292186e-08,2.626229536831363e-06,False
ABHD3,5.599139,1.1613258,2.1541886682461905e-08,2.6262724787661143e-06,False
WIPF1,5.593686,0.6762767,2.2229864668403546e-08,2.703740135839304e-06,False
FRYL,5.5922713,1.0601505,2.2411847253842126e-08,2.7169218051729984e-06,False
ADRM1,5.5917535,0.8819586,2.2478786889688104e-08,2.7169218051729984e-06,False
TM9SF2,5.591615,0.9915996,2.2496670210770044e-08,2.7169218051729984e-06,False
SETD5,5.58989,1.1255039,2.2721380277773838e-08,2.7376336593229708e-06,False
PAFAH1B1,5.585472,0.8199981,2.3306611475272e-08,2.8015853906069945e-06,False
NENF,5.584161,1.5874888,2.348315059491264e-08,2.8162264144686842e-06,False
SLMAP,5.581676,1.332753,2.3821211909987185e-08,2.8501249077791177e-06,False
ELF1,5.5811234,0.7257521,2.3896975611196777e-08,2.852555919361605e-06,False
JAK1,5.5802264,0.65273684,2.4020590707422934e-08,2.8606744229525353e-06,False
ASXL1,5.5768785,1.1778705,2.4487270340633485e-08,2.9095175161314356e-06,False
PPP3CB,5.559864,1.7354327,2.6998514432392995e-08,3.19314843797185e-06,False
MAP3K5,5.5526853,1.5548439,2.8131430409309488e-08,3.3195087882985197e-06,False
ACADM,5.54951,1.2183456,2.864711727803182e-08,3.3726244616022453e-06,False
